Case ID,Injection Site,GU_d_i,GU_d_c,GU_s_i,GU_s_c,PTLp_d_i,PTLp_d_c,PTLp_s_i,PTLp_s_c,AUDd_d_i,AUDd_d_c,AUDd_s_i,AUDd_s_c,AUDp_d_i,AUDp_d_c,AUDp_s_i,AUDp_s_c,AUDv_d_i,AUDv_d_c,AUDv_s_i,AUDv_s_c,AUDpo_d_i,AUDpo_d_c,AUDPo_d_i,AUDPo_d_c,AUDPo_s_i,AUDPo_s_c,VISpl_d_i,VISpl_d_c,VISpl_s_i,VISpl_s_c,VISl_d_i,VISl_d_c,VISl_s_i,VISl_s_c,VISpm_d_i,VISpm_d_c,VISpm_s_i,VISpm_s_c,VISal_d_i,VISal_d_c,VISal_s_i,VISal_s_c,VISp_d_i,VISp_d_c,VISp_s_i,VISp_s_c,VISam_d_i,VISam_d_c,VISam_s_i,VISam_s_c,ECT_d_i,ECT_d_c,ECT_s_i,ECT_s_c,PERI_d_i,PERI_d_c,PERI_s_i,PERI_s_c,VISC_d_i,VISC_d_c,VISC_s_i,VISC_s_c,TEa_d_i,TEa_d_c,TEa_s_i,TEa_s_c,SSp_tr_d_i,SSp_tr_d_c,SSp_tr_s_i,SSp_tr_s_c,SSp_bfd_d_i,SSp_bfd_d_c,SSp_bfd_s_i,SSp_bfd_s_c,SSp_n_d_i,SSp_n_d_c,SSp_n_s_i,SSp_n_s_c,SSp_m_d_i,SSp_m_d_c,SSp_m_s_i,SSp_m_s_c,SSp_ul_d_i,SSp_ul_d_c,SSp_ul_s_i,SSp_ul_s_c,SSp_ll_d_i,SSp_ll_d_c,SSp_ll_s_i,SSp_ll_s_c,SSp-un_d_i,SSp-un_d_c,SSp-un_s_i,SSp-un_s_c,SSs_d_i,SSs_d_c,SSs_s_i,SSs_s_c,SSp_d_i,SSp_d_c,SSp_s_i,SSp_s_c,RSPv_d_i,RSPv_d_c,RSPv_s_i,RSPv_s_c,RSPd_d_i,RSPd_d_c,RSPd_s_i,RSPd_s_c,RSPagl_d_i,RSPagl_d_c,RSPagl_s_i,RSPagl_s_c,MOs_d_i,MOs_d_c,MOs_s_i,MOs_s_c,MOp_d_i,MOp_d_c,MOp_s_i,MOp_s_c,AIp_d_i,AIp_d_c,AIp_s_i,AIp_s_c,AIv_d_i,AIv_d_c,AIv_s_i,AIv_s_c,AId_d_i,AId_d_c,AId_s_i,AId_s_c,ORBm_d_i,ORBm_d_c,ORBm_s_i,ORBm_s_c,ORBvl_d_i,ORBvl_d_c,ORBvl_s_i,ORBvl_s_c,ORBl_d_i,ORBl_d_c,ORBl_s_i,ORBl_s_c,FRP_s_i,FRP_s_c,PL_d_i,PL_d_c,PL_s_i,PL_s_c,ENTm_d_i,ENTm_d_c,ENTm_s_i,ENTm_s_c,ENTmv_d_i,ENTmv_d_c,ENTmv_s_i,ENTmv_s_c,ENTl_d_i,ENTl_d_c,ENTl_s_i,ENTl_s_c,ACAv_d_i,ACAv_d_c,ACAv_s_i,ACAv_s_c,ACAd_d_i,ACAd_d_c,ACAd_s_i,ACAd_s_c,POST_i,POST_c,SUB_d_i,SUB_d_c,SUB_v_i,SUB_v_c,AON_e_i,AON_e_c,AON_l_i,AON_l_c,AON_d_i,AON_d_c,AON_pv_i,AON_pv_c,AON_m_i,AON_m_c,AON_i,AON_c,ILA_d_i,ILA_d_c,ILA_s_i,ILA_s_c,PRE_i,PRE_c,PAA_d_i,PAA_d_c,PAA_s_i,PAA_s_c,COApl_d_i,COApl_d_c,COAa_s_i,COAa_s_c,COApm_d_i,COApm_d_c,COApm_s_i,COApm_s_c,Ttv_d_i,Ttv_d_c,TTv_s_i,TTv_s_c,TTd_d_i,TTd_d_c,Ttd_d_i,Ttd_d_c,TTd_s_i,TTd_s_c,PIR_d_i,PIR_d_c,PIR_s_i,PIR_s_c,PAR_i,PAR_c,IG_i,IG_c,DG_i,DG_c,CA3_i,CA3_c,CA2_i,CA2_c,CA1_i,CA1_c,FC_i,FC_c,sAMY_i,sAMY_c,MEA_i,MEA_c,CEA_i,CEA_c,IA_i,IA_c,AAA_i,AAA_c,BA_i,BA_c,OT_d_i,OT_d_c,OT_s_i,OT_s_c,FS_i,FS_c,ACB_i,ACB_c,BMA_p_i,BMA_p_c,BMA_a_i,BMA_a_c,Gpi_i,Gpi_c,Gpe_i,Gpe_c,CLA_i,CLA_c,SH_i,SH_c,SI_i,SI_c,SF_i,SF_c,LS_r_i,LS_r_c,LS_c_i,LS_c_c,LS_v_i,LS_v_c,NLOT_d_i,NLOT_d_c,NLOT_s_i,NLOT_s_c,TRS_i,TRS_c,NDB_i,NDB_c,MS_i,MS_c,PA_i,PA_c,CP_i,CP_c,BLA_i,BLA_c,LA_i,LA_c,EP_v_i,EP_v_c,EP_d_i,EP_d_c,MA_i,MA_c,DP_d_i,DP_d_c,DP_s_i,DP_s_c,TR_d_i,TR_d_c,TR_s_i,TR_s_c,BST_i,BST_c,NC_i,NC_c,PVR_pd_i,PVR_pd_c,ME_i,ME_c,SUM_i,SUM_c,PM_i,PM_c,VMH_i,VMH_c,DMH_i,DMH_c,PVH_i,PVH_c,PV_i,PV_c,ARH_i,ARH_c,TU_i,TU_c,A13_i,A13_c,ADH_p_i,ADH_p_c,SBPV_i,SBPV_c,SO_i,SO_c,SCH_i,SCH_c,RCH_i,RCH_c,AHN_i,AHN_c,ZI_i,ZI_c,LHA_i,LHA_c,OV_i,OV_c,MEPO_i,MEPO_c,MPO_i,MPO_c,LPO_i,LPO_c,PH_i,PH_c,STN_i,STN_c,PST_i,PST_c,PSTN_i,PSTN_c,TM_i,TM_c,LM_i,LM_c,MM_i,MM_c,MM_me_i,MM_me_c,VLPO_i,VLPO_c,AVP_i,AVP_c,AVPV_i,AVPV_c,MPN_i,MPN_c,PS_i,PS_c,ADP_i,ADP_c,SFO_i,SFO_c,HY_i,HY_c,MB_i,MB_c,NOT_i,NOT_c,Scig_b_i,Scig_b_c,MEV_i,MEV_c,VTN_i,VTN_c,CUN_i,CUN_c,DR_i,DR_c,IV_i,IV_c,IC_e_i,IC_e_c,IC_d_i,IC_d_c,IC_c_i,IC_c_c,SAG_i,SAG_c,PBG_i,PBG_c,LT_i,LT_c,IF_i,IF_c,SCs_i,SCs_c,SCm_i,SCm_c,IPN_i,IPN_c,INC_i,INC_c,AT_i,AT_c,NB_i,NB_c,CLI_i,CLI_c,III_i,III_c,EW_i,EW_c,RL_i,RL_c,RN_i,RN_c,RR_i,RR_c,SN_c_i,SN_c_c,SN_r_i,SN_r_c,VTA_i,VTA_c,MRN_i,MRN_c,PAG_i,PAG_c,NPC_i,NPC_c,APN_i,APN_c,OP_i,OP_c,PPT_i,PPT_c,MPT_i,MPT_c,PPN_i,PPN_c,PRC_i,PRC_c,MG_v_i,MG_v_c,MG_m_i,MG_m_c,MG_d_i,MG_d_c,POL_i,POL_c,PP_i,PP_c,LG_v_i,LG_v_c,LG_d_i,LG_d_c,IGL_i,IGL_c,PF_i,PF_c,SPA_i,SPA_c,SPF_m_i,SPF_m_c,SPF_p_i,SPF_p_c,LP_i,LP_c,PO_i,PO_c,MY_i,MY_c,VPM_i,VPM_c,VPM_pc_i,VPM_pc_c,GR_i,GR_c,PCN_i,PCN_c,DMX_i,DMX_c,CL_i,CL_c,CU_i,CU_c,PR_i,PR_c,LRN_p_i,LRN_p_c,LRN_m_i,LRN_m_c,VPL_i,VPL_c,VPL_pc_i,VPL_pc_c,NR_i,NR_c,SMT_i,SMT_c,XII_i,XII_c,VM_i,VM_c,ECU_i,ECU_c,LD_i,LD_c,SPV_i_i,SPV_i_c,SPV_c_i,SPV_c_c,LH_i,LH_c,SPIV_i,SPIV_c,MH_i,MH_c,X_i,X_c,IMD_i,IMD_c,Y_i,Y_c,RT_i,RT_c,DCO_i,DCO_c,AV_i,AV_c,SPVO_rdm_i,SPVO_rdm_c,SPVO_vl_i,SPVO_vl_c,SPVO_cdm_i,SPVO_cdm_c,SPVO_mdmv_i,SPVO_mdmv_c,SPVO_mdmd_i,SPVO_mdmd_c,AD_i,AD_c,PPY_i,PPY_c,AM_d_i,AM_d_c,AM_v_i,AM_v_c,PGRN_l_i,PGRN_l_c,PGRN_d_i,PGRN_d_c,VAL_i,VAL_c,PRP_i,PRP_c,IAD_i,IAD_c,CNlam_i,CNlam_c,CNspg_i,CNspg_c,RE_i,RE_c,LAV_i,LAV_c,RH_i,RH_c,ACVII_i,ACVII_c,IAM_i,IAM_c,SUV_i,SUV_c,CM_i,CM_c,PT_i,PT_c,MV_i,MV_c,PVT_i,PVT_c,PARN_i,PARN_c,MD_I_i,MD_I_c,MD_m_i,MD_m_c,MD_c_i,MD_c_c,ISN_i,ISN_c,SubG_i,SubG_c,IRN_i,IRN_c,SGN_i,SGN_c,GRN_i,GRN_c,RPA_i,RPA_c,MARN_i,MARN_c,VII_i,VII_c,VI_i,VI_c,VCO_i,VCO_c,RM_i,RM_c,NTB_i,NTB_c,PONS_i,PONS_c,NTS_m_i,NTS_m_c,NTS_l_i,NTS_l_c,NTS_ge_i,NTS_ge_c,NTS_ce_i,NTS_ce_c,NTS_co_i,NTS_co_c,NI_i,NI_c,AMB_v_i,AMB_v_c,AMB_d_i,AMB_d_c,AMB_i,AMB_c,SG_i,SG_c,IO_i,IO_c,LC_i,LC_c,RO_i,RO_c,B_i,B_c,LIN_i,LIN_c,PCG_i,PCG_c,MDRN_v_i,MDRN_v_c,MDRN_d_i,MDRN_d_c,SLD_i,SLD_c,PAS_i,PAS_c,DTN_i,DTN_c,AP_i,AP_c,LDT_i,LDT_c,ICB_i,ICB_c,PBm_m_i,PBm_m_c,PBm_me_i,PBm_me_c,PBl_lv_i,PBl_lv_c,PBl_le_i,PBl_le_c,PBl_ld_i,PBl_ld_c,PBl_lc_i,PBl_lc_c,PBl_ls_i,PBl_ls_c,SUT_i,SUT_c,SLC_i,SLC_c,RPO_i,RPO_c,SOC_l_i,SOC_l_c,SOC_m_i,SOC_m_c,V_i,V_c,KF_i,KF_c,PSV_i,PSV_c,POR_i,POR_c,NLL_v_i,NLL_v_c,NLL_d_i,NLL_d_c,NLL_h_i,NLL_h_c,PG_i,PG_c,TRN_i,TRN_c,PRNr_i,PRNr_c,PRNc_i,PRNc_c,CS_m_i,CS_m_c,CS_l_i,CS_l_c,FOTU_mo_i,FOTU_mo_c,FOTU_gr_i,FOTU_gr_c,PYR_mo_i,PYR_mo_c,PYR_gr_i,PYR_gr_c,DEC_mo_i,DEC_mo_c,DEC_gr_i,DEC_gr_c,UVU_mo_i,UVU_mo_c,UVU_gr_i,UVU_gr_c,COPY_mo_i,COPY_mo_c,COPY_gr_i,COPY_gr_c,PRM_mo_i,PRM_mo_c,PRM_gr_i,PRM_gr_c,NOD_mo_i,NOD_mo_c,NOD_gr_i,NOD_gr_c,LING_mo_i,LING_mo_c,LING_gr_i,LING_gr_c,ANCr2_mo_i,ANCr2_mo_c,ANcr2_gr_i,ANcr2_gr_c,ANcr1_mo_i,ANcr1_mo_c,ANcr1_gr_i,ANcr1_gr_c,CENT3_mo_i,CENT3_mo_c,CENT3_gr_i,CENT3_gr_c,CUL4/5_mo_i,CUL4/5_mo_c,CUL4/5_gr_i,CUL4/5_gr_c,SIM_mo_i,SIM_mo_c,SIM_gr_i,SIM_gr_c,CENT2_mo_i,CENT2_mo_c,CENT2_gr_i,CENT2_gr_c,FL_mo_i,FL_mo_c,FL_gr_i,FL_gr_c,PFL_mo_i,PFL_mo_c,PFL_gr_i,PFL_gr_c,CUL_mo_i,CUL_mo_c,IP_i,IP_c,DN_i,DN_c,FN_i,FN_c,TOTAL_i,TOTAL_c,
Merged,DPs,0.00103542627559,0.0,0.00058255365868,0.00013025921584,0.00105429423105,8.70322019147e-05,0.000213678605157,0.0,0.00445102360115,0.000542939457353,0.000152161809834,0.000379939209726,0.00676013953436,0.00110055588351,0.000387743008986,0.000253292806484,0.0130683200506,0.00267285233938,0.000239194011749,0.000152161809834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126646403242,0.0,0.0,0.000152161809834,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.00136642164998,0.000126646403242,0.0,8.70322019147e-05,0.000348128807659,0.0,0.0,0.000126646403242,0.000499712443428,0.0,0.000126646403242,8.70322019147e-05,0.00380311461614,0.00199639330925,0.0114426800852,0.00285717700694,0.00460295969258,0.00123861889861,0.0169725316014,0.00246943399795,0.00277737043022,0.000195388823759,0.00136772176631,0.000452294442841,0.0120728774629,0.00214739877095,0.00168065307772,0.0,0.00165152485853,0.000217291417754,0.000191776011162,0.000261096605744,0.000674355021323,0.000278808213077,0.000601421614143,0.000195388823759,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.000282421025674,0.000260518431679,0.000278808213077,0.000126646403242,0.000745779624718,0.000152161809834,0.000348128807659,0.000213678605157,0.000304323619669,8.70322019147e-05,0.000253292806484,0.000126646403242,0.00336853178063,0.00106781485172,0.000300710807072,0.000126646403242,0.000506585612969,6.51296079198e-05,8.70322019147e-05,0.0,0.000518002224826,6.51296079198e-05,6.51296079198e-05,0.000213678605157,0.000152161809834,0.0,0.000253292806484,0.000253292806484,8.70322019147e-05,0.0,0.0,0.0,0.00652185912136,0.00226797589713,0.00227158870972,0.000909358046409,0.00253268531547,0.000543517631418,0.00103600444965,0.000652452427328,0.00410628188768,0.000300710807072,0.00718659387103,6.51296079198e-05,0.00299756974926,8.70322019147e-05,0.0022869876208,8.70322019147e-05,0.000864974684354,0.000217291417754,0.000781555295037,0.000195388823759,0.00137690763212,0.0,0.00184538784754,0.0,0.00522021462365,0.0,0.00296856826731,0.0,0.000543517631418,8.70322019147e-05,0.00258313795459,0.0,0.0,0.0,0.00219236030707,0.0,0.00129652288133,0.0,6.51296079198e-05,0.0,0.000801001424565,0.000390777647519,0.0,0.0,0.0,0.0,0.0122292302594,0.00297927996786,0.101074186474,0.0103164001077,0.00693873034954,0.000126646403242,0.00309333638015,0.000217291417754,0.00361610776571,0.000152161809834,0.00077909883057,0.000304323619669,0.0,0.0,0.000261096605744,8.70322019147e-05,0.00077909883057,6.51296079198e-05,8.70322019147e-05,0.0,0.0008004232505,0.0,0.00064883961473,0.0,0.00756114095892,0.0,0.00841795938836,0.000405454616319,0.00131062167607,0.0,0.0168211087648,0.0,0.0102950416258,0.00013025921584,0.0,0.0,0.00153513871901,0.000600843440078,0.00148829889249,0.0,0.00167320173411,0.000796232263837,0.00560376664597,0.000322035227001,0.00127788064428,0.00013025921584,0.000825008027373,0.0,0.00108971744571,0.0,0.00088022982722,0.0,0.00515485929732,8.70322019147e-05,0.00761173736625,0.0,0.0072038092545,0.00013025921584,0.0752516706266,0.00127462028734,0.274128047143,0.00679521029337,0.0,0.000126646403242,0.000891646439077,8.70322019147e-05,0.000365840414991,0.0,0.000126646403242,0.0,0.0,0.0,0.000318422414404,0.000278808213077,0.0,0.0,0.0,0.0,0.000930104292274,0.000300710807072,0.000256905619082,0.0,0.000304323619669,0.0,0.00392115332765,0.000191776011162,0.000778520656505,0.000191776011162,0.000998846712791,0.0,0.00075661806251,8.70322019147e-05,0.0011041686961,6.51296079198e-05,0.0006476832666,0.000282421025674,0.00433267722103,0.00117617147356,0.00183642770015,0.000126646403242,0.0,0.0,0.0,0.0,0.00258488950775,0.0,0.0,0.0,0.00322663023453,0.000239194011749,0.0,0.000126646403242,0.00115216487076,0.0,6.51296079198e-05,0.0,0.0,0.0,0.000474197036836,0.000152161809834,0.00212188336436,0.0,0.0,0.0,0.00141955647198,0.000152161809834,0.000195388823759,0.000126646403242,0.0,0.0,0.00198858950999,0.000474197036836,0.00571703619675,0.00150904513836,0.000217291417754,0.0,0.003258666355,0.000282421025674,0.0569355569048,0.000282421025674,0.00208588197563,6.51296079198e-05,0.00958738442963,0.0,0.00276197151915,0.000477809849433,0.00274275110803,0.000427357210314,0.00167761843919,8.70322019147e-05,0.000278808213077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.000126646403242,0.0,8.70322019147e-05,0.0,0.000191776011162,6.51296079198e-05,0.0,0.0,0.0,0.0,0.000195388823759,0.000126646403242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,6.51296079198e-05,0.0,0.00289563486013,0.0,0.0016044593136,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.000543517631418,0.0,0.00178098018189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000543517631418,0.000217291417754,0.000126646403242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.000383552022324,0.000253292806484,0.0,0.0,0.0,0.000510198425566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,8.70322019147e-05,0.0,8.70322019147e-05,0.00013025921584,0.0,0.0,0.0,0.000174064403829,0.0,0.0,0.0,0.000126646403242,0.0,0.00110055588351,0.0,0.0,0.0,0.0,0.0,0.000174064403829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.000532101019561,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.00245743921203,0.0,0.0,0.0,0.00294666567332,0.00013025921584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000586166471278,0.000195388823759,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223804378546,0.0,0.0026956855631,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.071916128933,0.00888634062262,0.0,0.0,0.00202401272465,0.00166958892152,0.0,0.0,0.000325648039599,0.0,0.0,0.0,0.000695101267187,6.51296079198e-05,6.51296079198e-05,0.0,0.0,0.0,0.00155704131301,6.51296079198e-05,0.0,0.0,0.0,6.51296079198e-05,0.000760230875107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920250237023,0.0713109306059,
