Case ID,Injection Site,PRC_i,PRC_c,MG_v_i,MG_v_c,MG_m_i,MG_m_c,MG_d_i,MG_d_c,POL_i,POL_c,PP_i,PP_c,LG_v_i,LG_v_c,LG_d_i,LG_d_c,IGL_i,IGL_c,PF_i,PF_c,SPA_i,SPA_c,SPF_m_i,SPF_m_c,SPF_p_i,SPF_p_c,LP_i,LP_c,PO_i,PO_c,VPM_i,VPM_c,VPM_pc_i,VPM_pc_c,PCN_i,PCN_c,CL_i,CL_c,PR_i,PR_c,VPL_i,VPL_c,VPL_pc_i,VPL_pc_c,SMT_i,SMT_c,VM_i,VM_c,LD_i,LD_c,LH_i,LH_c,MH_i,MH_c,IMD_i,IMD_c,RT_i,RT_c,AV_i,AV_c,AD_i,AD_c,AM_d_i,AM_d_c,AM_v_i,AM_v_c,VAL_i,VAL_c,IAD_i,IAD_c,RE_i,RE_c,RH_i,RH_c,IAM_i,IAM_c,CM_i,CM_c,PT_i,PT_c,PVT_i,PVT_c,MD_I_i,MD_I_c,MD_m_i,MD_m_c,MD_c_i,MD_c_c,SubG_i,SubG_c,SGN_i,SGN_c,TOTAL_i,TOTAL_c,
Merged,DPs,0.000780214409666,0.000177477911099,2.55998441464e-05,2.00496258357e-05,2.3706746428e-05,7.44331602913e-06,3.69584304568e-05,5.4211434663e-06,0.000124126975399,2.5169594665e-05,2.06089501616e-05,5.38242101297e-05,0.000218996986059,9.59456343639e-06,2.80522661907e-05,9.16431395494e-06,6.49246467512e-05,4.13039502194e-06,0.000192880842535,3.21396362645e-05,0.00106904088657,0.000401121591558,0.00238108668025,0.000880892788326,0.000350610302436,9.95597300081e-05,0.000110358991993,3.83352287974e-05,4.27237735082e-05,2.46102703391e-05,6.25152496551e-05,5.89872039071e-05,2.00496258357e-05,7.2281912884e-06,4.81879419227e-06,5.03391893299e-06,3.65712059235e-05,6.71189191066e-06,2.12112994356e-05,8.82011436978e-06,6.35908733587e-05,2.86546154647e-05,1.5704106073e-05,2.58149688872e-07,0.000531142984853,0.000114618461859,0.000869878401601,0.000301949086083,7.39598858617e-05,4.31109980415e-05,3.11500624572e-05,1.23481601177e-05,6.75491685881e-06,6.3676923255e-06,0.000541856196941,0.0002806947617,0.000151533867368,3.36024845014e-05,3.45490333606e-05,4.17341997009e-06,9.34501873715e-05,6.02349274034e-07,1.21760603251e-05,1.10143867252e-05,2.65463930056e-05,1.11004366215e-05,2.77941165018e-05,2.45672453909e-05,8.26079004389e-06,4.73274429598e-07,0.00379936107091,0.00261273300107,0.000187975998447,0.000244424730413,3.01604886498e-05,3.26129106941e-05,5.87290542183e-05,3.33873597607e-05,8.29090750759e-05,1.64355301915e-05,0.000638662330268,0.000284437932188,4.28958733008e-05,1.11864865178e-05,3.47641581014e-05,2.09101247986e-05,7.74449066615e-06,3.65712059235e-06,1.72099792581e-07,0.0,3.36024845014e-05,1.18318607399e-05,0.0130203819075,0.0060208682185,
Merged,DPd,5.17199273044e-05,2.12752887521e-05,4.07526657787e-06,7.13171651127e-06,2.03763328893e-06,1.61812055298e-06,2.63693719745e-06,1.19860781702e-07,1.61812055298e-06,1.79791172553e-06,4.79443126808e-07,4.79443126808e-07,2.01366113259e-05,3.47596266936e-06,1.90578642906e-05,3.59582345106e-06,2.63693719745e-06,7.79095081063e-07,0.000453553197961,0.000401833270656,0.00138253418654,0.00133087418963,0.000435514150314,0.000251348059229,1.21658693428e-05,3.47596266936e-06,0.000930539178744,0.000110211988775,9.24725930831e-05,0.000155519364258,2.75679797915e-05,1.05477487898e-05,0.000295636618068,0.00021970481286,1.51024584945e-05,1.18662173885e-05,0.000785567563275,0.000174157715813,0.00100563195848,0.000662350679686,5.93310869425e-06,4.37491853212e-06,3.1763107151e-06,0.0,0.00835333759838,0.00202001375402,0.00602000776099,0.00327861189229,7.86886031874e-05,5.38174909842e-05,0.00305866735786,0.0011758342685,0.000795995451283,0.000353948888366,0.00652725858915,0.00527321516059,0.000474229182804,9.66677204427e-05,0.000350472925697,0.000208797481725,0.000162351428815,6.2747119221e-05,0.000950256277334,0.000696630863252,0.000756081810977,0.000716707544187,0.000174457367767,4.31498814127e-05,0.000746792600395,0.000508329575198,0.0407263563371,0.0304553061619,0.00164520908964,0.00124954864924,0.00116846283042,0.0012655500636,0.00349987489531,0.0033414189419,0.0155753092783,0.00826775700024,0.0266123897094,0.0185777619295,0.00276153248002,0.000681528404758,0.0206250440114,0.00781911809433,0.00170729697456,0.000304746037477,2.15749407064e-06,1.49825977128e-06,0.0,1.19860781702e-07,0.148322023969,0.0898293631946,
Merged,ILA,0.000841071157869,0.000380320911979,3.44216290281e-05,1.34993727841e-05,0.000183304475324,2.21446403938e-06,2.69278827189e-05,2.01959120391e-06,0.0001101917306,3.73801529847e-06,0.000244512261372,4.16496396527e-05,0.000165305311612,5.59816509155e-05,1.79460165751e-05,4.16319239404e-06,7.75948199399e-06,2.3561897379e-06,0.002509395218,0.000903767063752,0.00193792177014,0.00127726742649,0.00130091790243,0.000644975938254,0.00127623991518,0.000203978711595,0.00102478309458,0.000109235082135,0.000222261326705,5.26156655757e-06,2.44476829948e-06,2.83451397041e-06,0.000158661919494,7.08628492602e-05,2.55460571583e-05,7.08628492602e-08,0.000731198310091,7.05085350139e-05,0.000730099935928,0.000386858009824,2.57409299938e-05,1.13734873063e-05,1.7148809521e-05,1.93101264234e-06,0.000637942800465,0.000388789022466,0.00458803289106,0.00132809380512,0.000435186473019,1.25604400314e-05,0.00184002474389,0.00036042616705,0.000243343024359,0.000122663592069,0.00563931869126,0.00392574870188,0.00261777994594,5.1056682892e-05,0.000293939098731,4.09232954478e-06,0.000101280727305,2.85931596765e-05,0.000923608661545,5.55210423953e-05,0.000786081586843,3.9700911298e-05,0.000521461991993,1.844205652e-05,0.000820503215871,0.000174411187742,0.0159822652964,0.00952605739462,0.000902597826739,0.000555883621021,0.00117908694884,0.00050314394546,0.00268970573794,0.00203286027244,0.0133620582979,0.00455660521742,0.0153187587231,0.00809918077763,0.00493841424923,0.000610607456363,0.014763247132,0.00485943760373,0.0011552947472,0.000189770710319,1.59441410835e-06,0.0,4.01615198182e-05,1.24009986205e-07,0.10137548865,0.0416386381953,
Merged,PL,3.09156289092e-05,5.28546346262e-06,2.47810254149e-06,8.59537664741e-06,3.88178300206e-06,3.46587768041e-07,1.16106902294e-06,4.15905321649e-07,1.23385245423e-05,2.07952660824e-07,8.31117467762e-05,5.35478101623e-06,3.74661377252e-05,2.26495106415e-05,3.7154208734e-05,1.92182917379e-05,0.0,0.0,0.00619974466533,0.00260653063894,0.002703263285,0.00191638774583,0.000847476410413,0.000397900087099,0.000175026822861,3.05343823644e-05,0.000535339466516,3.13835223961e-05,0.000432142958582,2.41225086556e-05,4.90594985662e-05,9.06327013427e-06,0.000499190362309,0.000248572747239,0.00021309948918,7.60066975313e-05,0.00148488597462,3.90604414582e-05,0.00033705660442,5.62858535298e-05,2.78656565505e-05,1.09695028585e-05,4.28382481298e-05,7.76356600411e-06,0.00272092193178,0.000621466526874,0.00870928271738,0.000566705659524,8.98008906994e-05,3.44854829201e-06,0.00244602584356,0.000390379132533,5.2802646461e-05,2.02753844304e-05,0.00812947604022,0.00594214330673,0.0115800172119,9.68366223906e-05,0.000410065317757,1.63936014283e-05,6.72900151651e-05,2.39145559948e-06,0.00248179370122,0.000258381181074,0.00137415118273,7.43777350216e-05,0.00358103146634,4.1122638678e-05,0.00133959638225,0.000489433916639,0.0075872741359,0.00368814441605,0.00128653379497,0.000836420260613,0.000390067203542,0.000327733393459,0.00284749578467,0.00265928129723,0.00592315029704,0.00289581011953,0.00407367131983,0.0016331388924,0.00974930596233,0.00203661904256,0.0163303491607,0.00395798032286,0.00602388603182,0.00037869912475,0.0,0.0,2.40878498788e-06,1.7329388402e-08,0.110951894467,0.0324538547414,
Merged,ACAv,0.00231814452671,0.000217879831641,3.1382083876e-05,9.23514961369e-07,2.21295094517e-05,0.0,3.98156922024e-05,5.22744317756e-08,0.000264613173648,5.19259355638e-06,9.95130932902e-05,1.25458636261e-06,0.00158086594095,9.77357626098e-05,0.000131505045537,1.81566526367e-05,0.000233806108522,0.0,0.00290144006127,0.000310806346527,0.000724680447705,0.000247815656238,0.00158752221859,0.00040686932732,0.000537450857896,2.76880240305e-05,0.00902084186822,0.000379616923555,0.00135040539606,2.24083064211e-05,5.89829838535e-05,2.75312007352e-06,0.000161684817482,2.13976674068e-05,0.000146682055562,3.24449973221e-05,0.00866542800658,0.000399638030925,8.82566656478e-05,1.56126302903e-05,0.000322271871897,5.64563863177e-06,4.13142259133e-05,0.0,0.000697654566477,0.000194809382417,0.00784681040497,0.00093177432159,0.00917529538931,0.000448897970468,0.00237810329996,0.000155324761616,1.45322920336e-05,1.2336765899e-05,0.000466497029166,0.000182890811972,0.00294479299003,0.0001133483929,0.0017854332173,0.000250481652258,0.00128379034517,0.000404691225996,0.00825538736373,0.00160045142805,0.00399225062914,0.000305265256759,0.00251387742409,0.000106012547641,0.00284803301681,0.000866030511227,0.00727522434313,0.00327424388389,0.000750451742571,0.000378832807078,0.00100650933422,0.000580141643846,0.00142932236323,0.000543880613004,0.000896070884687,0.000440760583921,0.00166602099031,0.000702951708897,0.0125756426275,0.000839980419392,0.00193903292266,0.000165222054032,0.00194030493384,6.23633971083e-05,0.00026438665111,0.0,5.13857664354e-05,2.40462386168e-06,0.104325547179,0.0147769886488,
Merged,ACAd,0.000249232520528,4.86164316923e-05,5.9097611058e-06,2.78194861215e-06,1.98195041665e-05,7.06765323086e-07,9.12779895985e-06,5.41352162364e-07,0.000341653364692,1.34135035786e-05,9.91275959528e-05,6.01502402626e-07,0.000118480935757,7.05261567079e-06,1.10074939681e-05,2.4060096105e-06,3.47367637517e-06,1.0526292046e-07,0.00822482355303,0.000606464797448,0.0019570031045,0.000813246285911,0.000646975984265,0.000126781668914,0.00165913911472,4.05713370571e-05,0.00200085262966,2.73082090792e-05,0.00350704472095,6.97442035845e-05,0.000212285235447,1.45112454634e-05,0.000977321103787,6.67667666915e-05,0.00257734756989,0.000297277524938,0.00377690877389,0.000114736583301,0.000218194996553,1.19548602522e-05,0.000291307613592,3.9398407372e-06,0.000472795926024,2.06014572899e-06,0.00103984727854,0.00016721766793,0.0152659806031,0.000411292305356,0.00080843426669,2.55037018713e-05,0.00187771005028,0.000106405775025,1.80450720788e-05,2.16540864945e-06,0.0032119927549,0.0022314385757,0.00793689939045,2.11127343322e-05,0.000989742128401,1.02105032846e-05,0.000116571165629,6.9172776302e-07,0.00621851228907,0.00161889860399,0.00291549718309,0.000334284960259,0.00977294036179,7.33381804402e-05,0.00113043354038,0.000194931891131,0.00362148055305,0.00182139438783,0.00148825228214,0.000977426366707,0.000813607187352,0.000458299718121,0.00460364375118,0.00256841525921,0.000372796151588,5.22555212281e-05,0.00347342073664,0.000525051447252,0.0204863748428,0.00156825210169,0.0062203468714,0.00144450801991,0.00964946695609,0.000404796079407,4.51577928772e-05,7.51878003283e-08,1.12631324892e-05,5.56389722429e-07,0.12946824932,0.0172901113757,
